ISO3,Country,Year,Scenario_file,Scenario_key,MAX_FACTOR_used,MAX_WS_used,Aqueduct_total_cm_per_yr,Aqueduct_avail_cm_per_yr,Raw_total_cm_per_yr,Scaled_total_cm_per_yr,Scale_applied,Scale_reason,Allowed_max_cm_per_yr,Area_km2_Crops,Raw_withdrawal_cm_per_yr_Crops,Scaled_withdrawal_cm_per_yr_Crops,Area_km2_TreeCrops,Raw_withdrawal_cm_per_yr_TreeCrops,Scaled_withdrawal_cm_per_yr_TreeCrops,Area_km2_Forest,Raw_withdrawal_cm_per_yr_Forest,Scaled_withdrawal_cm_per_yr_Forest,Area_km2_Grassland,Raw_withdrawal_cm_per_yr_Grassland,Scaled_withdrawal_cm_per_yr_Grassland,Area_km2_Urban,Raw_withdrawal_cm_per_yr_Urban,Scaled_withdrawal_cm_per_yr_Urban,Area_km2_Water,Raw_withdrawal_cm_per_yr_Water,Scaled_withdrawal_cm_per_yr_Water,Area_km2_Other,Raw_withdrawal_cm_per_yr_Other,Scaled_withdrawal_cm_per_yr_Other
USA,USA,2024,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6464.865536424193,6464.865536424193,False,raw <= allowed_max -> no scaling,11444.68246808,1626111.034285,1163.993043895683,1163.993043895683,12091.381645,233.3790701687157,233.3790701687157,3198777.717044,70.373109774968,70.373109774968,3518648.48342,355.9746297706346,355.9746297706346,157431.788932,3885.717402990409,3885.717402990409,276767.0,0.0,0.0,636149.594673,755.4282798237823,755.4282798237823
USA,USA,2025,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6491.184053695369,6491.184053695369,False,raw <= allowed_max -> no scaling,11444.68246808,1620753.568112,1160.158094604523,1160.158094604523,12046.862316,232.5197904013906,232.5197904013906,3200924.959059,70.420349099298,70.420349099298,3519593.860819,356.0702717113366,356.0702717113366,158628.988203,3915.266568846496,3915.266568846496,276767.0,0.0,0.0,637261.761491,756.748979032324,756.748979032324
USA,USA,2026,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6502.315682034468,6502.315682034468,False,raw <= allowed_max -> no scaling,11444.68246808,1619466.406872612,1159.2367265691119,1159.2367265691119,12018.525769464,231.9728589524855,231.9728589524855,3198956.139805822,70.37703507572809,70.37703507572809,3537356.0081459903,357.86723263211354,357.86723263211354,159822.40905803998,3944.7224761761368,3944.7224761761368,276767.0,0.0,0.0,621590.5103481112,738.1393526288924,738.1393526288924
USA,USA,2027,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6513.447310373569,6513.447310373569,False,raw <= allowed_max -> no scaling,11444.68246808,1618179.245633224,1158.3153585337006,1158.3153585337006,11990.189222928,231.42592750358043,231.42592750358043,3196987.320552645,70.33372105215818,70.33372105215818,3555118.155472981,359.66419355289054,359.66419355289054,161015.82991308,3974.1783835057786,3974.1783835057786,276767.0,0.0,0.0,605919.2592052224,719.5297262254608,719.5297262254608
USA,USA,2028,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6524.57893871267,6524.57893871267,False,raw <= allowed_max -> no scaling,11444.68246808,1616892.084393836,1157.3939904982892,1157.3939904982892,11961.852676392,230.87899605467533,230.87899605467533,3195018.5012994674,70.29040702858828,70.29040702858828,3572880.302799972,361.46115447366753,361.46115447366753,162209.25076812,4003.6342908354195,4003.6342908354195,276767.0,0.0,0.0,590248.0080623336,700.9200998220292,700.9200998220292
USA,USA,2029,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6535.7105670517685,6535.7105670517685,False,raw <= allowed_max -> no scaling,11444.68246808,1615604.923154448,1156.472622462878,1156.472622462878,11933.516129856,230.33206460577023,230.33206460577023,3193049.6820462896,70.24709300501837,70.24709300501837,3590642.4501269613,363.2581153944444,363.2581153944444,163402.67162316,4033.0901981650604,4033.0901981650604,276767.0,0.0,0.0,574576.7569194448,682.3104734185977,682.3104734185977
USA,USA,2030,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6546.842195390869,6546.842195390869,False,raw <= allowed_max -> no scaling,11444.68246808,1614317.76191506,1155.5512544274666,1155.5512544274666,11905.17958332,229.78513315686513,229.78513315686513,3191080.862793112,70.20377898144847,70.20377898144847,3608404.597453952,365.0550763152214,365.0550763152214,164596.09247819998,4062.5461054947014,4062.5461054947014,276767.0,0.0,0.0,558905.505776556,663.700847015166,663.700847015166
USA,USA,2031,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6557.973823729971,6557.973823729971,False,raw <= allowed_max -> no scaling,11444.68246808,1613030.600675672,1154.6298863920554,1154.6298863920554,11876.843036784,229.23820170796006,229.23820170796006,3189112.0435399343,70.16046495787856,70.16046495787856,3626166.7447809423,366.8520372359984,366.8520372359984,165789.51333324,4092.002012824343,4092.002012824343,276767.0,0.0,0.0,543234.2546336672,645.0912206117345,645.0912206117345
USA,USA,2032,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6569.105452069071,6569.105452069071,False,raw <= allowed_max -> no scaling,11444.68246808,1611743.439436284,1153.708518356644,1153.708518356644,11848.506490248,228.691270259055,228.691270259055,3187143.224286757,70.11715093430865,70.11715093430865,3643928.892107933,368.64899815677535,368.64899815677535,166982.93418828,4121.457920153985,4121.457920153985,276767.0,0.0,0.0,527563.0034907784,626.4815942083029,626.4815942083029
USA,USA,2033,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6580.237080408171,6580.237080408171,False,raw <= allowed_max -> no scaling,11444.68246808,1610456.278196896,1152.7871503212327,1152.7871503212327,11820.169943712,228.1443388101499,228.1443388101499,3185174.405033579,70.07383691073873,70.07383691073873,3661691.0394349233,370.44595907755235,370.44595907755235,168176.35504332,4150.913827483626,4150.913827483626,276767.0,0.0,0.0,511891.7523478896,607.8719678048712,607.8719678048712
USA,USA,2034,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6591.368708747272,6591.368708747272,False,raw <= allowed_max -> no scaling,11444.68246808,1609169.116957508,1151.8657822858215,1151.8657822858215,11791.833397176,227.59740736124482,227.59740736124482,3183205.5857804017,70.03052288716884,70.03052288716884,3679453.186761914,372.24291999832934,372.24291999832934,169369.77589836,4180.369734813267,4180.369734813267,276767.0,0.0,0.0,496220.5012050008,589.2623414014397,589.2623414014397
